customer,email,purchase_amt,revenue,number_of_orders,number_of_orders2,recency_days
928,1,0,34,1,1,397
929,1,0,44,1,1,448
930,0,0,39,1,1,445
931,1,0,83,2,4,390
932,0,0,198,2,4,4
933,0,0,451.5,9,81,482
934,0,0,205,5,25,28
935,0,0,307,3,9,432
936,0,0,39,1,1,20
937,0,0,149.95,3,9,11
938,0,0,24.95,1,1,492
939,0,0,139,4,16,386
940,0,0,32.95,1,1,314
941,0,0,89,3,9,19
942,0,0,49,1,1,499
943,1,88.5,308.95,5,25,133
944,1,0,266.6,17,289,37
945,1,0,104,3,9,679
946,0,113,112,2,4,404
947,0,0,49,2,4,505
948,1,0,283.5,5,25,57
949,1,0,71,2,4,37
950,0,0,336,6,36,401
951,1,0,208,2,4,599
952,1,0,108.5,2,4,90
953,0,0,70,4,16,15
954,1,0,209,6,36,84
955,0,0,44,1,1,390
956,0,0,146,3,9,65
957,0,0,129,1,1,387
958,0,0,349,10,100,26
959,1,0,58.5,3,9,291
960,0,0,289,5,25,30
961,0,0,25,1,1,558
962,1,0,182.45,4,16,2
963,0,0,134.5,5,25,28
964,0,87,96.5,3,9,165
965,0,0,83,2,4,491
966,1,0,125,1,1,517
967,0,0,39.5,1,1,496
968,0,0,75,1,1,637
969,0,0,193.5,3,9,29
970,0,39,53,6,36,99
971,0,0,103.5,2,4,15
972,1,685.45,987.6,33,1089,51
973,0,0,76,3,9,473
974,1,0,486.3,11,121,252
975,0,0,54,1,1,58
976,0,0,66,3,9,25
977,0,0,389.5,14,196,38
978,1,0,424.9,12,144,375
979,1,0,427,8,64,147
980,0,0,64,2,4,27
981,0,0,0,1,1,22
982,0,0,69.25,3,9,347
983,0,0,88,2,4,417
984,1,0,172,3,9,387
985,1,0,368.8,8,64,382
986,0,0,29.5,1,1,420
987,0,208,67.9,3,9,157
988,1,0,282.5,7,49,27
989,0,0,55,1,1,724
990,0,0,602.95,14,196,58
991,0,0,51,3,9,403
992,1,0,161.5,6,36,22
993,0,0,136.7,6,36,46
994,1,0,130,3,9,43
995,0,0,18,1,1,114
996,0,0,68,1,1,383
997,1,0,82.95,3,9,271
998,0,0,206.5,4,16,23
999,1,0,228,6,36,464
1000,1,0,301,13,169,11
1001,0,0,124,5,25,434
1002,0,0,68,2,4,719
1003,1,0,342,4,16,386
1004,1,0,235.4,11,121,423
1005,1,0,488,11,121,27
1006,1,224.72,80.9,4,16,595
1007,0,0,99,4,16,234
1008,0,0,39.9,2,4,246
1009,0,0,29,1,1,23
1010,1,0,73,3,9,310
1011,1,0,80,1,1,615
1012,0,0,122,3,9,387
1013,0,0,128.5,5,25,29
1014,0,0,168.5,3,9,32
1015,1,0,370.65,14,196,143
1016,1,159.45,114,4,16,14
1017,0,0,273.9,9,81,240
1018,0,0,58.5,2,4,666
1019,0,0,49,1,1,418
1020,0,0,24,1,1,383
1021,0,0,85,2,4,699
1022,0,0,10.5,1,1,590
1023,1,0,138,1,1,396
1024,0,0,58,2,4,343
1025,1,0,73,3,9,128
1026,1,0,115.95,3,9,212
1027,1,0,99.95,1,1,367
1028,0,0,59.9,1,1,159
1029,1,218,649.95,13,169,9
1030,1,279,337.5,11,121,28
1031,1,0,49,1,1,515
1032,0,0,142.45,4,16,244
1033,0,0,107,3,9,29
1034,0,0,274.85,8,64,63
1035,1,0,133,6,36,57
1036,0,0,39.5,1,1,21
1037,0,0,72,2,4,696
1038,1,0,36,1,1,306
1039,0,0,69,1,1,516
1040,1,0,190.25,7,49,264
1041,0,0,198,6,36,35
1042,0,0,401,13,169,20
1043,1,19,38,1,1,36
1044,0,0,0,1,1,166
1045,1,0,88.95,2,4,107
1046,0,0,194,5,25,85
1047,1,0,257,7,49,402
1048,1,0,209.5,6,36,169
1049,1,0,164.95,6,36,28
1050,1,0,742.25,19,361,420
1051,1,0,162,10,100,16
1052,1,0,63,2,4,90
1053,0,0,89,3,9,262
1054,0,29.5,267,4,16,421
1055,1,78,382.15,15,225,45
1056,1,0,32,1,1,24
1057,1,0,199,1,1,384
1058,0,0,69,1,1,59
1059,0,0,49.5,1,1,411
1060,0,39,103.45,3,9,73
1061,1,0,126,3,9,51
1062,0,0,58,2,4,392
1063,0,0,164.5,9,81,509
1064,0,0,41,1,1,62
1065,0,0,79,1,1,351
1066,0,0,129,1,1,22
1067,0,0,329.5,10,100,20
1068,0,0,95,1,1,499
1069,0,0,144.65,7,49,134
1070,1,0,270,8,64,30
1071,1,0,578,14,196,49
1072,1,0,44,1,1,393
1073,0,0,69,1,1,484
1074,1,0,260.95,3,9,458
1075,1,0,39.5,2,4,493
1076,0,0,30,1,1,122
1077,0,0,128,2,4,23
1078,0,0,29,1,1,63
1079,0,54.9,39,1,1,227
1080,1,0,312.5,4,16,18
1081,0,0,59,1,1,235
1082,1,0,53,2,4,336
1083,1,0,279.4,8,64,3
1084,0,138,70.5,4,16,131
1085,1,0,521.35,13,169,1
1086,1,295.85,2394.3,36,1296,19
1087,1,0,29.9,2,4,183
1088,0,0,24.95,1,1,494
1089,1,0,109,1,1,565
1090,0,0,100,4,16,564
1091,0,0,39,1,1,11
1092,0,0,154,3,9,145
1093,0,0,164,3,9,360
1094,1,0,339.4,11,121,335
1095,0,0,130,2,4,28
1096,1,0,49,1,1,374
1097,1,73,277,6,36,239
1098,1,0,66,1,1,265
1099,1,28,24.5,1,1,30
1100,1,0,253.5,7,49,300
1101,1,0,543,8,64,31
1102,0,0,158,2,4,188
1103,0,0,98,4,16,506
1104,1,0,47,2,4,45
1105,0,0,29,1,1,405
1106,0,0,147.5,4,16,18
1107,1,0,256.95,9,81,87
1108,0,0,368.5,8,64,113
1109,1,0,81.9,4,16,500
1110,1,0,208,4,16,19
1111,0,0,44,2,4,12
1112,1,0,513.5,13,169,16
1113,1,0,220.9,5,25,78
1114,1,60,724.5,10,100,457
1115,1,0,35,2,4,28
1116,1,0,113.5,3,9,18
1117,0,0,438.8,16,256,21
1118,0,0,90,4,16,410
1119,0,0,85.5,4,16,15
1120,0,0,59,1,1,207
1121,0,0,267,8,64,20
1122,1,0,204.5,6,36,242
1123,0,0,78,3,9,389
1124,1,0,246,6,36,30
1125,1,0,250,5,25,72
1126,0,0,83.5,3,9,26
1127,1,0,49.9,2,4,160
1128,0,0,50,2,4,410
1129,1,0,138,2,4,81
1130,0,0,540,3,9,370
1131,0,0,29.5,1,1,389
1132,1,0,78,2,4,12
1133,1,46,92,2,4,44
1134,0,0,65,2,4,397
1135,1,0,90,2,4,385
1136,0,0,295,5,25,436
1137,0,0,170,2,4,468
1138,0,0,216,4,16,392
1139,1,36.9,396.25,14,196,28
1140,0,0,157,3,9,10
1141,1,0,196,4,16,103
1142,0,172.5,131.95,4,16,227
1143,0,0,19,1,1,28
1144,1,0,135.5,6,36,167
1145,0,224.95,916.3,22,484,3
1146,0,0,93.95,3,9,33
1147,0,0,44,1,1,327
1148,0,29.5,15,1,1,27
1149,1,0,25,3,9,15
1150,1,0,287.5,7,49,313
1151,1,0,61,2,4,546
1152,1,0,475.95,21,441,83
1153,1,0,39,1,1,691
1154,0,0,146,4,16,398
1155,0,0,12.95,1,1,136
1156,1,0,29,1,1,382
1157,0,0,39.5,2,4,127
1158,0,0,58.5,2,4,22
1159,1,0,49,1,1,661
1160,0,0,0,2,4,32
1161,0,0,234.75,6,36,45
1162,1,0,29.5,1,1,78
1163,1,0,480,11,121,393
1164,1,0,155.45,6,36,383
1165,0,0,39,1,1,669
1166,0,0,195,6,36,285
1167,0,0,177,3,9,655
1168,0,0,218,3,9,392
1169,0,0,197.5,7,49,19
1170,0,49.5,335.5,6,36,106
1171,1,0,79,4,16,149
1172,1,0,368,2,4,393
1173,1,0,259.8,8,64,383
1174,1,0,223.5,5,25,17
1175,0,0,241.5,4,16,26
1176,0,0,638.4,20,400,140
1177,1,0,233,8,64,489
1178,1,29.5,78,3,9,692
1179,1,0,168,3,9,527
1180,1,0,39.5,2,4,505
1181,0,0,73,2,4,133
1182,0,0,218.45,8,64,14
1183,0,0,158,5,25,238
1184,1,0,242.5,7,49,57
1185,0,0,29,1,1,395
1186,0,0,269.45,8,64,28
1187,1,0,165.5,5,25,85
1188,1,0,34,2,4,469
1189,0,0,42,2,4,159
1190,1,0,399.5,8,64,29
1191,0,0,356.5,8,64,386
1192,0,0,536,9,81,96
1193,1,0,314.65,10,100,388
1194,1,0,157,3,9,120
1195,0,0,58,2,4,385
1196,0,246,135.5,5,25,14
1197,1,0,611,15,225,19
1198,0,0,24,1,1,441
1199,1,0,729.3,19,361,56
1200,0,27.85,293,3,9,20
1201,0,0,44.95,2,4,524
1202,1,420.5,1185,20,400,143
1203,1,0,49,1,1,54
1204,0,0,25,1,1,500
1205,0,0,76,2,4,694
1206,1,0,813.25,23,529,403
1207,0,0,39.5,2,4,520
1208,0,0,49.5,1,1,15
1209,1,0,19.5,1,1,293
1210,0,0,257.75,6,36,12
1211,1,0,267,3,9,5
1212,1,0,734.4,8,64,71
1213,1,0,2014.5,66,4356,3
1214,0,0,146,4,16,25
1215,0,0,56,1,1,14
1216,0,0,136,5,25,30
1217,1,0,683.5,17,289,80
1218,1,0,75.5,2,4,105
1219,1,0,69.5,4,16,36
1220,1,0,307.85,13,169,1
1221,0,0,54,1,1,471
1222,0,0,29.5,1,1,399
1223,0,0,425.95,16,256,11
1224,1,0,331.5,6,36,16
1225,0,0,118,2,4,462
1226,0,0,148.45,3,9,375
1227,0,0,35,1,1,501
1228,0,0,59,1,1,294
1229,0,88,44,1,1,463
1230,0,0,44,1,1,467
1231,0,0,277.5,8,64,614
1232,0,0,39,1,1,655
1233,1,0,117.5,7,49,392
1234,1,204,1024.6,36,1296,45
1235,0,0,49,1,1,176
1236,1,41.5,759.9,19,361,485
1237,1,0,123,3,9,77
1238,0,46,222,7,49,23
1239,1,0,139,1,1,292
1240,1,0,69,1,1,392
1241,0,0,68,2,4,537
1242,0,387.95,151,5,25,91
1243,0,0,64,1,1,398
1244,0,0,564,12,144,61
1245,0,0,110,3,9,397
1246,1,0,138,2,4,308
1247,0,0,99,1,1,456
1248,1,0,89,1,1,418
1249,1,0,19.95,1,1,546
1250,0,0,48,1,1,391
1251,1,0,219.95,5,25,616
1252,1,0,192,3,9,397
1253,0,0,39.5,2,4,135
1254,0,0,28,1,1,579
1255,0,0,65,5,25,25
1256,0,568,335.5,6,36,385
1257,0,0,58,2,4,24
1258,0,0,69,1,1,71
1259,0,0,258,4,16,491
1260,1,0,1052,24,576,2
1261,1,0,777,5,25,264
1262,0,0,229,5,25,35
1263,0,0,84,2,4,41
1264,0,0,31,1,1,21
1265,0,0,171,6,36,25
1266,0,0,268,12,144,525
1267,0,0,73.5,4,16,404
1268,1,0,227.5,8,64,58
1269,1,0,179,2,4,23
1270,0,0,79.45,2,4,60
1271,0,220,0,1,1,15
1272,1,0,29,1,1,56
1273,1,0,42.95,2,4,43
1274,0,0,281,9,81,76
1275,0,0,296,12,144,108
1276,0,0,22,1,1,493
1277,0,0,79,4,16,496
1278,1,0,226,4,16,26
1279,0,0,35,2,4,159
1280,1,0,518,12,144,14
1281,1,0,68,1,1,239
1282,1,0,275,3,9,41
1283,0,0,41,2,4,13
1284,1,0,202,5,25,134
1285,1,0,164,3,9,167
1286,0,0,76,2,4,62
1287,0,0,29,1,1,401
1288,0,0,44,1,1,343
1289,1,0,664.35,44,1936,148
1290,0,0,342,7,49,16
1291,0,0,257,6,36,31
1292,1,0,211.95,4,16,61
1293,0,0,32,1,1,447
1294,1,0,508,12,144,28
1295,1,0,95,1,1,396
1296,0,0,29,1,1,389
1297,1,44,455.45,14,196,51
1298,1,0,162.5,4,16,100
1299,0,0,95.9,3,9,20
1300,1,0,811,15,225,78
1301,0,0,118,3,9,411
1302,0,0,49,2,4,20
1303,0,0,192,4,16,47
1304,0,0,297,2,4,357
1305,0,0,576.7,16,256,379
1306,0,0,83,2,4,420
1307,0,0,64,2,4,527
1308,0,0,78,2,4,383
1309,1,0,57,2,4,100
1310,0,0,398,11,121,9
1311,0,0,49.5,1,1,32
1312,1,0,244,4,16,383
1313,1,0,226,11,121,266
1314,0,0,113,2,4,391
1315,1,63,235.95,6,36,17
1316,0,0,49.5,1,1,380
1317,0,0,52,1,1,16
1318,0,0,49.9,2,4,722
1319,0,0,78,3,9,22
1320,1,0,103,3,9,48
1321,0,0,444,3,9,407
1322,0,0,34,1,1,22
1323,1,0,135,3,9,144
1324,1,54.45,238,6,36,403
1325,0,0,70,2,4,14
1326,1,0,145,3,9,414
1327,1,0,105,1,1,541
1328,0,0,361,4,16,4
1329,1,0,996,4,16,51
1330,0,0,59,1,1,24
1331,0,0,30,1,1,488
1332,0,0,150.7,8,64,2
1333,1,0,681,10,100,85
1334,0,0,73,2,4,17
1335,1,0,531,9,81,422
1336,0,0,105.45,3,9,103
1337,0,0,58,2,4,464
1338,0,0,388.5,7,49,22
1339,0,0,128.85,5,25,35
1340,1,0,48,2,4,159
1341,1,0,398,2,4,349
1342,1,61.5,824,20,400,27
1343,1,0,89,2,4,702
1344,1,18,39,2,4,228
1345,1,0,69.5,2,4,64
1346,0,0,49,1,1,57
1347,1,0,222,5,25,98
1348,0,0,203.5,5,25,387
1349,0,100,44,1,1,37
1350,1,0,88,2,4,345
1351,0,61.9,1690.8,38,1444,37
1352,1,0,118,4,16,419
1353,0,0,44,1,1,459
1354,0,0,38,1,1,383
1355,1,0,44,2,4,390
1356,1,0,157,4,16,311
1357,1,97,118,3,9,20
1358,0,0,79,2,4,12
1359,0,0,143.5,4,16,19
1360,0,0,152,4,16,361
1361,0,0,63.5,2,4,635
1362,1,0,112,3,9,675
1363,0,0,183.5,3,9,31
1364,0,0,120,4,16,348
1365,0,0,19.5,1,1,22
1366,1,0,108.95,2,4,543
1367,0,0,30,1,1,460
1368,0,0,185.8,5,25,23
1369,0,0,19.5,1,1,27
1370,1,0,29,1,1,156
1371,0,0,69.5,2,4,326
1372,0,0,69.5,1,1,61
1373,0,0,135,3,9,633
1374,1,0,89,1,1,418
1375,0,0,90,2,4,13
1376,0,0,207,5,25,404
1377,0,71.5,76,2,4,482
1378,0,0,337,2,4,469
1379,1,0,49,3,9,1
1380,0,0,132.5,5,25,27
1381,0,0,72,3,9,408
1382,0,0,44,1,1,14
1383,0,0,67,3,9,137
1384,1,0,172,2,4,54
1385,0,0,88,3,9,62
1386,1,0,142.4,6,36,166
1387,1,0,185.5,4,16,134
1388,0,0,36,1,1,225
1389,1,0,256.45,7,49,32
1390,0,0,29.5,1,1,31
1391,0,0,0,1,1,388
1392,0,0,39,1,1,607
1393,0,0,69,3,9,267
1394,0,0,153,7,49,10
1395,1,52,186.2,7,49,367
1396,0,39,257.95,6,36,10
1397,0,0,29.5,1,1,26
1398,0,0,118.5,2,4,29
1399,1,0,188.5,4,16,25
1400,1,0,344,14,196,16
1401,1,0,418,3,9,8
1402,0,0,49,1,1,548
1403,0,0,102,3,9,468
1404,0,0,55,1,1,699
1405,0,0,169,4,16,387
1406,0,44.5,159.5,7,49,88
1407,0,0,44,1,1,391
1408,0,0,64.5,1,1,22
1409,0,0,40,2,4,439
1410,0,0,49.5,1,1,387
1411,1,49.5,192,5,25,310
1412,0,0,49,1,1,715
1413,1,60.95,123.95,2,4,476
1414,1,0,320.4,10,100,19
1415,0,0,64,1,1,373
1416,0,0,96,4,16,460
1417,0,0,133,4,16,441
1418,0,0,39.5,2,4,470
1419,1,0,10,1,1,499
1420,0,0,85,2,4,700
1421,1,0,163,6,36,15
1422,0,0,55,1,1,25
1423,0,0,73,4,16,29
1424,0,72,176.5,3,9,531
1425,0,0,36,2,4,245
1426,0,0,178,1,1,395
1427,1,0,183,3,9,672
1428,1,0,36,2,4,68
1429,1,0,248.5,7,49,15
1430,1,0,228.5,12,144,1
1431,1,0,42,2,4,319
1432,1,0,189,1,1,392
1433,1,0,79,4,16,163
1434,1,0,589,20,400,16
1435,0,0,22,1,1,394
1436,0,0,89,1,1,30
1437,1,0,341.15,12,144,18
1438,1,59,78.95,2,4,552
1439,0,0,306,5,25,114
1440,0,0,196,4,16,18
1441,1,0,29.5,1,1,392
1442,0,0,0,1,1,11
1443,1,0,0,2,4,48
1444,0,0,39.5,1,1,32
1445,0,68,36,2,4,638
1446,1,0,138,3,9,245
1447,0,0,50,2,4,11
1448,0,0,63,2,4,509
1449,0,0,299,1,1,23
1450,0,0,493,12,144,30
1451,0,0,80,2,4,399
1452,0,0,175.4,6,36,20
1453,0,0,54,2,4,258
1454,0,0,54.95,1,1,325
1455,1,297,661.25,16,256,19
1456,1,0,314,4,16,394
1457,1,0,866,13,169,21
1458,1,44,132,3,9,63
1459,1,0,59.9,2,4,706
1460,1,289,836.49,23,529,15
1461,1,0,90,2,4,396
1462,0,0,19.95,1,1,24
1463,0,0,539.5,14,196,24
1464,0,66,428.5,19,361,11
1465,0,0,139,4,16,26
1466,0,0,146,4,16,16
1467,1,0,128,3,9,99
1468,0,0,52,1,1,22
1469,0,69,152,4,16,425
1470,0,0,64.5,2,4,16
1471,1,51,502.5,15,225,16
1472,0,0,38,1,1,410
1473,0,0,151,6,36,417
1474,0,0,79,1,1,408
1475,0,44.95,70,3,9,97
1476,0,0,78,2,4,386
1477,0,0,133,2,4,456
1478,1,0,165.95,5,25,37
1479,0,0,39.5,2,4,510
1480,0,0,79.95,1,1,337
1481,0,0,164,4,16,245
1482,1,0,257.5,7,49,252
1483,0,0,73.5,3,9,413
1484,1,0,208,2,4,120
1485,0,0,39,1,1,22
1486,0,0,88,3,9,391
1487,0,0,605.4,19,361,30
1488,1,0,429.5,6,36,121
1489,0,0,14.95,1,1,577
1490,1,0,384.95,9,81,88
1491,0,0,83.5,3,9,11
1492,0,0,112,3,9,293
1493,0,0,202.75,7,49,300
1494,0,0,262,5,25,50
1495,0,0,456.9,13,169,83
1496,0,0,10,1,1,13
1497,1,187.5,414.95,8,64,10
1498,1,88,539,13,169,27
1499,0,0,19.99,2,4,94
1500,1,113.45,81.95,2,4,596
1501,0,0,135,3,9,13
1502,0,0,59,2,4,314
1503,0,193,69.4,4,16,3
1504,0,0,78.95,2,4,43
1505,0,0,315,7,49,44
1506,0,0,143,2,4,649
1507,0,0,52.45,4,16,115
1508,1,0,166,5,25,97
1509,1,0,69.9,3,9,66
1510,0,0,43.85,3,9,341
1511,1,0,1217,2,4,715
1512,0,0,802.25,15,225,25
1513,0,0,100,3,9,19
1514,0,0,179,4,16,44
1515,1,316.85,1641.45,32,1024,20
1516,0,0,134,3,9,220
1517,0,14.95,99,1,1,72
1518,0,0,123,2,4,11
1519,1,0,29.5,1,1,82
1520,1,0,48,2,4,568
1521,1,0,24.95,1,1,551
1522,1,0,250,7,49,17
1523,0,0,80.95,2,4,728
1524,1,0,150.95,4,16,135
1525,1,0,197.5,5,25,454
1526,1,0,74,1,1,265
1527,1,0,249,5,25,113
1528,0,0,99,1,1,615
1529,0,99,547.35,16,256,41
1530,0,0,88,2,4,394
1531,1,0,65,1,1,498
1532,0,0,49,1,1,462
1533,1,192.95,35,1,1,338
1534,0,0,56,3,9,17
1535,1,0,160,6,36,23
1536,0,0,55.95,1,1,491
1537,0,0,98,2,4,520
1538,0,0,82,2,4,40
1539,0,0,179,6,36,125
1540,1,0,234,3,9,207
1541,0,0,727.95,16,256,23
1542,0,41.5,126,3,9,265
1543,0,0,103,2,4,397
1544,0,0,29,1,1,33
1545,1,0,1133,31,961,40
1546,0,0,158,3,9,81
1547,1,219,552.85,13,169,2
1548,0,0,24,2,4,501
1549,1,0,1060.2,35,1225,11
1550,1,0,44,2,4,642
1551,0,0,44,1,1,22
1552,0,0,323.5,8,64,386
1553,0,0,535.35,17,289,17
1554,1,14.95,157,3,9,84
1555,0,0,58.5,2,4,25
1556,1,49.5,110.35,4,16,96
1557,0,12.95,44,2,4,32
1558,0,0,134.9,5,25,137
1559,1,0,240,8,64,331
1560,0,0,252,8,64,474
1561,0,0,73.5,2,4,16
1562,0,0,85.5,2,4,19
1563,1,0,2372.75,59,3481,33
1564,0,0,34,1,1,35
1565,1,0,56,3,9,408
1566,1,0,252.5,6,36,81
1567,0,0,151.95,5,25,26
1568,1,0,450.5,7,49,389
1569,1,0,39.5,2,4,523
1570,0,0,22,1,1,408
1571,1,0,83.9,4,16,277
1572,0,0,206.5,6,36,5
1573,0,0,70,3,9,26
1574,1,0,65,1,1,426
1575,0,0,122,3,9,162
1576,0,23,106,3,9,330
1577,0,0,87,3,9,375
1578,1,0,761.25,19,361,78
1579,1,0,430.7,17,289,28
1580,1,68,204,5,25,390
1581,0,68.95,161,5,25,459
1582,0,0,579.8,14,196,1
1583,0,0,108.5,3,9,26
1584,1,0,59,1,1,440
1585,0,0,245,1,1,13
1586,1,109,405,6,36,21
1587,1,0,200.95,4,16,435
1588,1,0,139.8,4,16,541
1589,0,0,118.95,4,16,430
1590,0,0,64,1,1,344
1591,1,0,24,1,1,573
1592,1,0,59,1,1,324
1593,1,0,253.9,4,16,171
1594,1,0,72,3,9,300
1595,0,0,69.9,2,4,490
1596,1,0,118,4,16,385
1597,0,38,76,2,4,396
1598,1,0,218,6,36,464
1599,1,0,278,7,49,67
1600,0,0,289,6,36,390
1601,1,68,34,1,1,716
1602,0,0,39.5,2,4,133
1603,0,0,84.9,2,4,715
1604,1,697,163.95,4,16,69
1605,0,0,69,1,1,418
1606,1,0,207.5,5,25,35
1607,0,0,35,1,1,154
1608,0,0,88,3,9,113
1609,1,15,272,7,49,483
1610,1,0,873.9,20,400,128
1611,0,0,112,3,9,168
1612,0,0,74.75,3,9,468
1613,0,0,103,2,4,87
1614,1,0,344,8,64,334
1615,0,0,39.5,2,4,510
1616,1,0,32,1,1,146
1617,0,0,49.5,3,9,517
1618,1,0,154.45,5,25,19
1619,0,0,36,1,1,416
1620,0,0,138,4,16,342
1621,1,0,115,4,16,388
1622,0,0,30,1,1,27
1623,0,0,84.95,1,1,158
1624,0,0,49,1,1,131
1625,0,0,85,1,1,715
1626,0,0,53,2,4,148
1627,0,122.5,523.5,11,121,24
1628,1,0,655.3,23,529,14
1629,0,0,49.9,2,4,594
1630,0,0,213.9,5,25,362
1631,1,0,108.5,3,9,120
1632,1,0,297,5,25,101
1633,0,0,214.5,6,36,143
1634,0,0,39,1,1,30
1635,1,0,354.7,15,225,39
1636,1,0,53,4,16,25
1637,0,0,120,8,64,50
1638,1,72.8,363.54,13,169,5
1639,1,0,49,1,1,516
1640,1,44,172.25,3,9,19
1641,0,0,143,2,4,383
1642,0,0,39,1,1,31
1643,1,0,36,1,1,350
1644,0,0,189.5,6,36,23
1645,0,0,68,2,4,389
1646,0,0,59,1,1,521
1647,0,0,39.5,2,4,124
1648,1,0,352,5,25,43
1649,1,0,1031.35,22,484,28
1650,0,0,58,2,4,157
1651,1,0,39,1,1,29
1652,0,49,243.5,7,49,421
1653,1,0,39,1,1,381
1654,0,0,24,1,1,42
1655,0,0,44,1,1,421
1656,1,0,75.5,2,4,245
1657,0,0,82.5,2,4,15
1658,1,0,38,1,1,488
1659,1,0,258.5,8,64,484
1660,1,0,541.5,8,64,21
1661,0,0,49,1,1,530
1662,0,0,59.5,1,1,711
1663,1,0,122,3,9,18
1664,0,0,49.5,1,1,452
1665,1,0,179,2,4,334
1666,1,0,630.7,21,441,358
1667,0,0,58,2,4,289
1668,1,0,108,2,4,381
1669,1,0,49.5,1,1,400
1670,1,0,514.7,5,25,13
1671,1,0,81.45,3,9,405
1672,0,0,239,8,64,30
1673,1,0,104,4,16,44
1674,0,0,63,2,4,693
1675,0,0,108,3,9,24
1676,1,0,109.8,4,16,189
1677,1,0,182,3,9,393
1678,0,0,189,1,1,396
1679,1,0,200,6,36,2
1680,1,0,106.9,5,25,183
1681,1,0,90,2,4,19
1682,0,0,187,5,25,390
1683,0,0,12.95,1,1,192
1684,0,0,44,1,1,299
1685,1,0,209.5,5,25,77
1686,0,0,144,8,64,34
1687,0,0,198,4,16,15
1688,1,0,148.95,7,49,158
1689,1,88.5,90,6,36,53
1690,1,0,224.5,6,36,443
1691,1,0,156.5,4,16,99
1692,1,69,277,11,121,55
1693,1,0,164.5,2,4,383
1694,0,0,178,2,4,706
1695,0,0,129,2,4,22
1696,1,0,355,5,25,55
1697,1,0,175,5,25,300
1698,1,0,907,15,225,26
1699,1,0,342.5,5,25,32
1700,0,0,64.5,3,9,11
1701,1,39,211,11,121,384
1702,0,0,109.85,5,25,25
1703,1,0,184.5,5,25,31
1704,0,69,79,3,9,698
1705,1,289.85,37.85,3,9,536
1706,0,0,171,5,25,18
1707,1,0,583.5,7,49,44
1708,0,0,69,1,1,382
1709,0,0,118.5,5,25,485
1710,1,60,448.4,17,289,143
1711,0,186,79,3,9,94
1712,1,0,182,6,36,133
1713,1,0,839,9,81,41
1714,0,0,118,2,4,195
1715,0,0,48,2,4,23
1716,0,0,44,1,1,468
1717,0,52.4,138,4,16,19
1718,0,0,74,2,4,504
1719,0,0,39.5,1,1,27
1720,1,34,29.5,1,1,27
1721,0,0,99,2,4,357
1722,1,39.5,111.5,6,36,504
1723,1,0,155,5,25,218
1724,0,0,29.5,1,1,405
1725,0,0,36,1,1,26
1726,1,0,414,9,81,321
1727,1,0,59,2,4,385
1728,0,0,120,3,9,23
1729,1,0,136,4,16,153
1730,0,0,78.5,3,9,19
1731,1,218,196.85,4,16,11
1732,0,0,77.5,3,9,23
1733,0,0,100,4,16,376
1734,0,0,216,6,36,423
1735,0,0,65,1,1,404
1736,0,0,50,2,4,296
1737,0,0,72,2,4,252
1738,0,0,162,5,25,529
1739,1,102.5,2700.1,65,4225,19
1740,0,0,118,2,4,27
1741,1,0,24,1,1,35
1742,0,0,0,1,1,12
1743,1,0,567.35,12,144,142
1744,0,0,199,1,1,395
1745,1,0,383,2,4,391
1746,0,0,79,4,16,467
1747,0,0,152.95,4,16,470
1748,0,0,89,1,1,31
1749,0,68,153,5,25,447
1750,0,0,169.9,4,16,337
1751,0,0,29.5,1,1,333
1752,1,0,399,6,36,394
1753,1,0,280.5,6,36,22
1754,1,0,0,3,9,57
1755,0,0,59,1,1,722
1756,1,0,49,1,1,26
1757,0,0,164.5,7,49,76
1758,0,0,80,1,1,30
1759,0,0,54,2,4,513
1760,0,0,49,1,1,389
1761,0,0,89,4,16,119
1762,1,0,753,8,64,10
1763,0,0,87,2,4,620
1764,1,0,59,2,4,38
1765,0,0,258,2,4,22
1766,0,29,39.5,2,4,512
1767,1,0,93,3,9,471
1768,1,0,90,2,4,45
1769,1,0,208,5,25,147
1770,0,0,48,2,4,28
1771,0,0,163,4,16,69
1772,0,0,39.5,2,4,511
1773,0,0,65.5,2,4,252
1774,1,0,79,2,4,435
1775,0,61.5,56,1,1,501
1776,0,0,117,3,9,29
1777,1,0,39.5,2,4,492
1778,0,0,414,6,36,43
1779,0,0,49.5,3,9,149
1780,1,0,293,5,25,406
1781,0,72,124,5,25,628
1782,1,0,49.95,3,9,526
1783,0,0,355.3,20,400,143
1784,1,0,39.5,2,4,494
1785,0,0,58,2,4,382
1786,0,0,110,3,9,416
1787,0,0,191,4,16,388
1788,1,0,191,4,16,22
1789,1,0,63.5,2,4,392
1790,0,0,72,4,16,30
1791,1,59,143.95,4,16,363
1792,1,85,1657.3,24,576,71
1793,0,79,79,1,1,101
1794,1,0,267,9,81,24
1795,0,0,14.95,1,1,164
1796,1,128.5,204,3,9,525
1797,0,0,379.1,10,100,196
1798,0,0,59,1,1,22
1799,1,28,329,6,36,389
1800,1,0,166.9,4,16,141
1801,1,0,58.95,2,4,306
1802,1,0,57.95,2,4,185
1803,0,0,79,4,16,128
1804,0,0,194,3,9,26
1805,0,0,213.5,6,36,389
1806,1,0,1000.5,28,784,91
1807,0,170,445.45,13,169,75
1808,0,0,36,1,1,443
1809,0,0,183.5,4,16,460
1810,0,133.5,118.5,6,36,524
